anime_id,name,genre,type,episodes,rating,members
6511,beast wars neo,"action, adventure, mecha, shounen, super power",tv,35,6.69,1366
2801,candy candy haru no yobigoe,"drama, shoujo, slice of life",movie,1,6.69,967
119,final approach,"comedy, drama, romance, slice of life",tv,13,6.69,24902
241,girls bravo first season,"comedy, ecchi, fantasy, harem, romance, school",tv,11,6.69,84395
32511,girls und panzer nihon senshadou renmei news,comedy,special,2,6.69,1134
973,glass no kantai la legende du vent de lunivers,"adventure, sci-fi",tv,24,6.69,8052
3190,guitar wo motta shounen kikaider vs inazuman,"sci-fi, shounen",special,1,6.69,678
863,joshikousei girls high,"comedy, drama, ecchi, school, slice of life",tv,12,6.69,22982
2211,jumping,adventure,movie,1,6.69,2341
1572,jungle taitei,"adventure, kids, shounen",tv,52,6.69,3067
1658,karakuri no kimi,"action, comedy, fantasy, historical, horror, martial arts, samurai, shounen, supernatural",ova,1,6.69,2884
10076,kmpfer fr die liebe,"action, comedy, ecchi, shoujo ai, super power",special,2,6.69,37047
412,kore ga watashi no goshujinsama,"comedy, ecchi, slice of life",tv,12,6.69,57646
1810,kyoushirou to towa no sora,"drama, magic, romance, shounen",tv,12,6.69,28280
9936,makenki,"action, ecchi, harem, martial arts, school, super power",tv,12,6.69,104182
7103,miracletrain oedosen e youkoso,"fantasy, shoujo",tv,13,6.69,13898
2456,mori no densetsu,"adventure, drama, fantasy, music",movie,1,6.69,1032
9774,moritasan wa mukuchi,"comedy, school, slice of life",ova,1,6.69,6636
4112,mouse and his child,adventure,movie,1,6.69,211
4961,mushrambo 2008,"action, adventure, fantasy, sci-fi",ova,2,6.69,831
1350,parasite dolls,"action, mecha, police, sci-fi",ova,3,6.69,6156
6428,psychoarmor govarian,"action, mecha, sci-fi, super power",tv,26,6.69,352
14921,rdg red data girl,"fantasy, magic",tv,12,6.69,67100
5636,restol special rescue team,"action, adventure, mecha, police",tv,26,6.69,284
31716,rewrite,"action, comedy, romance, school, supernatural",tv,13,6.69,71545
10073,seikon no qwaser ii,"action, ecchi, seinen, super power, supernatural",tv,12,6.69,64168
8248,soukou kihei votoms case irvine,"action, drama, mecha, military, sci-fi",ova,1,6.69,1710
1005,star ocean ex,"adventure, fantasy, sci-fi, shounen",tv,26,6.69,9024
979,street fighter zero the animation,"action, drama, martial arts, shounen, super power",movie,1,6.69,10118
22335,teekyuu 3 specials,"comedy, school, shounen, sports",special,2,6.69,4932
925,transformers headmasters,"adventure, mecha, sci-fi, shounen",tv,35,6.69,1768
744,trouble chocolate,"comedy, romance, sci-fi, shounen",tv,20,6.69,2747
6137,tsuki no waltz,music,music,1,6.69,1499
7160,yoroshiku mechadock,"action, cars, comedy, police, sports",tv,30,6.69,346
3812,yume no hoshi no button nose,"adventure, kids",tv,26,6.69,400
3003,yumedamaya kidan,"drama, fantasy",special,1,6.69,1957
2356,amon devilman mokushiroku,"demons, horror, psychological, supernatural",ova,1,6.68,7706
10693,appleseed xiii remix movie 2 yogen,"action, mecha, military, police, sci-fi",movie,1,6.68,2423
16518,arata kangatari,"adventure, fantasy, shounen",tv,12,6.68,38819
32866,brave witches,"action, ecchi, magic, military, sci-fi",tv,12,6.68,19544
11103,busou shinki moon angel,"action, sci-fi",ona,10,6.68,9743
6383,chargeman ken,"action, adventure, sci-fi, shounen",tv,65,6.68,427
289,comic party,"comedy, drama",tv,13,6.68,12988
706,comic party revolution,"comedy, drama",tv,13,6.68,6690
1676,cosmo warrior zero,"action, adventure, military, sci-fi, space",tv,13,6.68,2613
1661,cutey honey,"action, adventure, school, sci-fi",tv,25,6.68,6596
1178,detonator orgun,"action, mecha, sci-fi",ova,3,6.68,2809
11385,digimon xros wars toki wo kakeru shounen huntertachi,"action, adventure, comedy, fantasy, shounen",tv,25,6.68,11963
365,fake,"comedy, mystery, police, romance, shounen ai",ova,1,6.68,10926
29255,ghost in the shell arise episode jp,action,special,1,6.68,2209
7112,ginga tetsudou no yoru fantasy railroad in the stars,"drama, fantasy, mystery",movie,1,6.68,1062
31675,haikyuu quest picture drama,"comedy, fantasy, game, shounen",ova,3,6.68,3297
19255,hyakka ryouran samurai bride specials,"comedy, ecchi",special,6,6.68,6337
1694,idolmster xenoglossia,"action, comedy, mecha, sci-fi",tv,26,6.68,15338
17831,inu to hasami wa tsukaiyou,"comedy, supernatural",tv,12,6.68,69526
23711,kakumei no wakaki sora,"drama, historical",ova,1,6.68,379
7875,kanokon manatsu no dai shanikusai specials,ecchi,special,2,6.68,10513
10016,kizuna ichigeki,"comedy, martial arts",movie,1,6.68,4128
2568,kojika monogatari,drama,tv,52,6.68,291
9754,kuragehime eiyuu retsuden,"comedy, josei, slice of life",special,4,6.68,9748
4439,kurenai sanshirou,"action, martial arts, sports",tv,26,6.68,603
6796,kyuukyoku choujin r,"comedy, sci-fi",ova,1,6.68,492
3823,little lulu to chicchai nakama,"comedy, kids, slice of life",tv,26,6.68,363
21451,nihonbashi koukashita r keikaku,music,music,1,6.68,1325
11083,nurarihyon no mago sennen makyou recaps,"action, demons, shounen, supernatural",special,2,6.68,7095
5957,nyoron churuyasan,comedy,ona,13,6.68,21340
12671,pokemon best wishes season 2 kyurem vs seikenshi,"action, adventure, comedy, drama, fantasy, kids",movie,1,6.68,14498
8438,pokemon ranger hikari no kiseki,"adventure, comedy, fantasy, kids",special,2,6.68,4770
4794,pokemon pikachu no dokidoki kakurenbo,"adventure, comedy, fantasy, kids",movie,1,6.68,7539
564,puni punipoemii,"comedy, magic, sci-fi, shounen",ova,2,6.68,21987
21497,sengoku musou sp sanada no shou,"action, historical, samurai",special,1,6.68,3804
12267,takarasagashi,"adventure, fantasy, kids",movie,1,6.68,533
2686,tetsujin 28gou,"adventure, mecha, sci-fi, shounen",tv,96,6.68,1194
33341,time travel shoujo mari waka to 8nin no kagakushatachi,"adventure, sci-fi",tv,12,6.68,9248
8108,tottoko hamtarou movie 3 ham ham grand prix aurora tani no kiseki  ribonchan kiki ippatsu,"adventure, comedy, kids",movie,1,6.68,1028
7568,umineko no naku koro ni specials,"comedy, parody",special,26,6.68,10913
1986,wakusei robo danguard ace,"mecha, sci-fi, shounen",tv,56,6.68,488
155,x1999,"action, drama, fantasy, horror, magic, sci-fi, supernatural",movie,1,6.68,23038
2729,x double x,"drama, music, shoujo",music,1,6.68,2976
3295,yatterman,"adventure, comedy, parody",tv,60,6.68,2169
1894,yugioh hikari no pyramid,"adventure, comedy, fantasy, game",movie,1,6.68,37398
20533,zx ignition,"adventure, fantasy, game, sci-fi",tv,12,6.68,24788
2028,zettai muteki raijinoh 1992,"mecha, sci-fi, shounen",ova,4,6.68,224
4469,gu trilogy parody mode,"comedy, fantasy, game, parody, sci-fi",special,1,6.67,7952
2041,ai to yuuki no pig girl tonde buurin,"adventure, comedy, fantasy, magic, parody, romance, school, shoujo",tv,51,6.67,6183
9548,alps no shoujo heidi alm no yamahen,"drama, historical, slice of life",movie,1,6.67,724
591,amaenaide yo,"comedy, ecchi, harem, romance, supernatural",tv,12,6.67,48939
1348,bubblegum crash,"action, adventure, mecha, sci-fi, shounen",ova,3,6.67,4826
31048,burenai ai de,music,music,1,6.67,522
33360,code geass boukoku no akito final  itoshiki monotachi e picture drama,"comedy, military",special,1,6.66,1732
5147,comic party revolution ova,comedy,ova,4,6.67,2237
1153,crying freeman,"action, drama, martial arts, police, romance, seinen",ova,6,6.67,4747
2638,doraemon its spring,"adventure, comedy, fantasy, kids, shounen",special,1,6.67,476
7775,futatsu no kurumi,drama,special,1,6.67,552
10118,ginga tetsudou 999 jikuu wo koeta energy no tabi,"adventure, drama, sci-fi",ona,5,6.67,378
5276,happy happy clover,"comedy, fantasy, kids, shoujo",tv,13,6.67,623
33421,hitori no shita the outcast,"action, super power, supernatural",tv,12,6.67,36343
11101,honoo no alpenrose,"drama, historical, romance, shoujo",ova,2,6.67,229
1085,interlude,"adventure, horror, mystery",ova,3,6.67,7573
3436,meme iroiro yume no tabi,"adventure, kids, sci-fi",tv,127,6.67,317
1062,nekojiru gekijou jirujiru original,"action, comedy",tv,27,6.67,6303
2710,nintama rantarou movie,"comedy, shounen",movie,1,6.67,258
10886,nurarihyon no mago jump super anime tour special,"action, demons, shounen, sports, supernatural",special,1,6.67,4076
32359,pokemon xyandz subete no nazo wo tokiakase,"action, adventure, fantasy, kids",special,1,6.67,1043
6609,pucca 2006,"comedy, parody, romance",tv,26,6.67,4425
5288,rahxephon specials,"action, drama, mecha, music, mystery, romance, sci-fi",special,2,6.67,2566
197,rizelmine,"comedy, ecchi, romance, school, sci-fi",tv,24,6.67,16672
31593,rokka no yuusha picture drama,"action, adventure, fantasy, magic, mystery",special,3,6.68,3912
3735,ryuuseiki gakusaver,"action, comedy, mecha, parody, school, sci-fi, space",ova,6,6.67,547
9916,samurai giants,sports,tv,46,6.67,319
28283,sengoku musou,"action, historical, samurai",tv,12,6.67,13272
1012,sexy commando gaiden sugoiyo masarusan specials,"comedy, martial arts, school, shounen",special,2,6.67,1029
3410,sky girls specials,"comedy, mecha, military, sci-fi",special,9,6.67,3008
9494,soukyuu no fafner arcadian memory,"action, drama, mecha, military, sci-fi",ova,2,6.67,1723
13679,tottoko hamtarou hai,"adventure, kids",tv,77,6.67,1616
30437,wakakozake,"seinen, slice of life",tv,12,6.67,18933
8598,yuki,"adventure, demons, fantasy",movie,1,6.67,408
24751,akuma no riddle shousha wa dare nukiuchi test,"action, comedy, ecchi, shoujo ai",special,1,6.66,19147
3800,arrow emblem grand prix no taka,"cars, drama, sports",tv,44,6.66,820
31387,aru hi inu no kuni kara tegami ga kite,"drama, shoujo",ova,1,6.66,1302
3081,attacker you,"action, romance, shoujo, sports",tv,58,6.66,2733
1185,battle athletess daiundoukai,"action, comedy, ecchi, sci-fi, shounen, space, sports",ova,6,6.66,3115
3389,bus gamer,action,tv,3,6.66,20550
5189,chou tokkyuu hikarian,"action, adventure, kids",tv,156,6.66,337
3035,chouon senshi borgman,"action, demons, sci-fi, shounen",tv,35,6.66,947
2696,crusher joe 1989,"action, adventure, sci-fi",ova,2,6.66,1279
21599,fight ippatsu juudenchan ova,"comedy, ecchi, sci-fi",ova,1,6.66,1285
7744,fight ippatsu juudenchan specials,"comedy, ecchi",special,6,6.66,4700
3185,fortune quest l,"adventure, comedy, fantasy, magic",tv,26,6.66,845
11307,ginga patrol pj,"drama, military, sci-fi, space",tv,26,6.66,316
10187,hensemi tv,"comedy, ecchi, seinen",tv,13,6.66,27878
10338,honto ni atta reibai sensei,"comedy, school, shounen, supernatural",tv,22,6.66,5082
32214,koukaku no pandora,"action, comedy, ecchi, sci-fi",tv,12,6.66,25545
2895,kujiratori,adventure,movie,1,6.66,1572
3054,la seine no hoshi,"adventure, drama, historical, shoujo",tv,39,6.66,964
12661,light lag,music,music,1,6.66,891
3391,maicching machikosensei,"comedy, ecchi, school",tv,95,6.66,891
4640,maroko,"comedy, sci-fi",movie,1,6.66,353
32446,monster generation,music,music,1,6.66,468
30757,monster strike,"action, fantasy, game",ona,51,6.66,7089
31144,mottainai,slice of life,special,1,6.66,2234
31621,ooyasan wa shishunki,"comedy, slice of life",tv,12,6.66,24131
31797,ore ga ojousama gakkou ni shomin sample toshite getssareta ken specials,"comedy, ecchi, harem, romance, school",special,6,6.66,6878
682,otogi story tenshi no shippo,"comedy, fantasy, harem, magic, romance",tv,12,6.66,9099
438,phantom the animation,"action, drama, shounen",ova,3,6.66,9285
16680,pokemon best wishes season 2 shinsoku no genosect  mewtwo kakusei,"action, adventure, comedy, fantasy, kids",movie,1,6.65,12517
8709,pokemon pikachu koori no daibouken,"adventure, comedy, fantasy, kids",special,1,6.66,3447
10916,pokemon pikachu no fuyuyasumi 2000,"adventure, comedy, fantasy, kids",ova,2,6.67,4379
25867,rollinggirls,"action, adventure, slice of life, super power",tv,12,6.66,48310
27741,shounen hollywood holly stage for 50,"music, shoujo, slice of life",tv,13,6.66,3800
10384,sono hanabira ni kuchizuke wo reo x mai diaries,"comedy, romance, school, shoujo ai",ona,10,6.66,5125
2766,super doll liccachan,"adventure, comedy, magic",tv,52,6.66,1826
18799,take your way,"action, music, seinen, supernatural",music,1,6.66,1387
4427,tatakae ramenman,"action, adventure, comedy, martial arts, shounen",tv,35,6.66,431
6468,tensai bakabon,"comedy, slice of life",tv,40,6.66,313
5535,tottoi,"adventure, drama, kids, slice of life",movie,1,6.66,280
4387,ufo robo grendizer tai great mazinger,"mecha, sci-fi",movie,1,6.66,923
715,yume de aetara,"comedy, drama, ecchi, romance, seinen",ova,3,6.66,2703
12437,yuri seijin naokosan 2012,comedy,ova,1,6.66,6578
15951,amagami ss plus picture drama,romance,special,2,6.65,8232
1370,atama yama,"comedy, dementia, fantasy",movie,1,6.65,4541
1682,baldr force exe resolution,"action, drama, mecha, sci-fi",ova,4,6.65,12443
31573,brave beats,"adventure, music",tv,22,6.65,2299
16614,busou shinki ova,"action, sci-fi",ova,1,6.65,4158
9558,cheung gong chat hou,kids,movie,1,6.65,215
3522,choujin locke,"action, sci-fi, super power",movie,1,6.65,1250
1794,dirty pair no ooshoubu nolandia no nazo,"action, adventure, comedy, police, sci-fi",ova,1,6.65,2045
9493,dororon enmakun meeramera,"action, comedy, ecchi, fantasy, magic, super power, supernatural",tv,12,6.65,11006
1189,edens bowy,"action, adventure, fantasy, romance, sci-fi",tv,26,6.65,4106
5883,examurai sengoku,"action, martial arts, samurai, sci-fi",tv,24,6.65,2701
29231,fushigiboshi nofutagohime gyu recap,"comedy, magic, shoujo",ova,1,6.65,220
2061,gall force 2 destruction,"action, military, sci-fi, space",ova,1,6.65,1372
19271,gekitou crush gear turbo kaizabaan no chousen,"shounen, sports",movie,1,6.65,273
3433,goqchoji ikkiman,"sci-fi, sports",tv,32,6.65,295
9900,hamster club,kids,tv,140,6.65,318
8101,hensemi,"comedy, ecchi, seinen",ova,2,6.65,19029
33309,jie mo ren,"action, fantasy, mystery, supernatural",ona,14,6.65,942
3435,joou heika no petite angie,"historical, mystery, shoujo",tv,26,6.65,451
11583,kami nomi zo shiru sekai natsuiro surprise,music,music,1,6.65,5772
5828,kishin douji zenki gaiden anki kitan,"action, supernatural",ova,1,6.65,892
33118,kuma miko specials,"comedy, seinen",special,2,6.65,4237
3878,mahou shoujo lalabel,"comedy, magic, shoujo, slice of life",tv,49,6.65,635
31448,mahouka koukou no rettousei yoku wakaru mahouka special,"comedy, magic",special,1,6.64,3111
32324,major 2nd,"shounen, sports",special,1,6.65,458
31560,miss monochrome the animation 3,"comedy, music, slice of life",tv,13,6.66,7905
23943,mobile suit gundam unicorn one of seventy two,mecha,special,1,6.65,889
4421,moetan specials,"comedy, ecchi, magic, school",special,2,6.65,4036
32829,nobunaga no shinobi,"comedy, historical",tv,2,6.65,7207
6625,nonochan,"comedy, slice of life",tv,61,6.65,367
31452,norn9 nornnonet,"adventure, fantasy, josei, romance",tv,12,6.65,38139
32190,omoi no kakera,slice of life,special,1,6.65,2301
4910,pokemon pikachu no wanpaku island,"adventure, comedy, fantasy, kids",special,1,6.65,6379
4792,pokemon pikachu tankentai,"adventure, comedy, fantasy, kids",movie,1,6.65,13702
1298,project ako 4 final,"action, comedy, mecha, sci-fi, super power",ova,1,6.65,2467
17913,redial,music,music,1,6.66,1710
1693,reideen,"action, mecha, sci-fi",tv,26,6.65,5736
13517,ryuugajou nanana no maizoukin,"comedy, supernatural",special,1,6.66,7177
10687,saint seiya legend of sanctuary,"adventure, fantasy, sci-fi, shounen",movie,1,6.65,10776
19919,tesagure bukatsumono,"parody, school, slice of life",tv,12,6.65,5670
471,to heart 2,"comedy, drama, harem, romance, school, slice of life",tv,13,6.65,13877
2699,uchuu kaizoku mito no daibouken,"action, comedy, sci-fi",tv,13,6.65,1009
4371,uchuu senshi baldios movie,"action, mecha, sci-fi, space",movie,1,6.65,451
1233,aozora shoujotai,"action, comedy, military, romance, shounen",ova,7,6.64,3596
17092,dallyeola hani,sports,tv,13,6.64,209
30127,danchigai,"comedy, slice of life",tv,12,6.64,37913
17705,dd hokuto no ken 2013,"parody, seinen",tv,13,6.64,1805
660,denshin mamotte shugogetten,"comedy, fantasy, magic, romance, shounen",ova,8,6.64,2372
4554,dokkiri doctor,"comedy, slice of life",tv,26,6.64,472
12885,dynamic super robots soushingekki,"action, mecha, sci-fi, shounen",special,3,6.64,507
31070,etotama specials,"action, comedy, fantasy",special,6,6.64,3753
1733,exdriver nina and rei danger zone,"action, cars, sci-fi",ova,1,6.64,2297
1799,fatal fury legend of the hungry wolf,"action, adventure, drama, martial arts, romance, shounen",ova,1,6.64,5353
21373,freezing vibration specials,"action, comedy, ecchi",special,6,6.64,12299
125,futakoi,"comedy, romance, school",tv,13,6.64,23968
8765,futarigurashi,"comedy, ecchi, romance",tv,36,6.64,551
30531,gakuen handsome the animation,"comedy, parody, school, shounen ai",ova,1,6.63,2038
8538,gokujou mecha mote iinchou second collection,"comedy, romance, school, shoujo",tv,51,6.64,1223
24695,gokukoku no brynhildr special,"comedy, ecchi, harem, sci-fi, seinen",special,1,6.64,20758
14145,hanayaka nari waga ichizoku kinetograph,"drama, historical, josei",ova,2,6.64,8305
20381,jungle taitei movie,"adventure, shounen",movie,1,6.64,271
3100,kamen rider sd kaiki kumo otoko,"action, parody",ova,1,6.64,575
5153,kikou kai galient,"action, fantasy, mecha, sci-fi",tv,25,6.64,1164
4504,kinkyuu hasshin saver kids,"action, adventure, comedy, mecha, sci-fi",tv,50,6.64,225
21241,kyoukai no kanata idol saiban mayoi nagara mo kimi wo sabaku tami,comedy,ona,5,6.64,19389
31866,last exile ginyoku no fam movie  over the wishes,"action, adventure, sci-fi",movie,1,6.64,1948
